degree,major,honour,id_year,graduated
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
ماجستير,الهندسة الميكانيكية,-1,2011,2018
بكالوريوس,الهندسة المدنية,2,2014,2018
ماجستير,الهندسة الكهربائية,-1,2005,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2018
ماجستير,إدارة أعمال,-1,2015,2018
ماجستير,هندسة البترول,-1,2015,2018
بكالوريوس,الهندسة الميكانيكية,-1,2011,2018
بكالوريوس,الهندسة الكيميائية,2,2013,2018
بكالوريوس,الهندسة الكيميائية,-1,2013,2018
بكالوريوس,الهندسة الكهربائية,-1,2013,2018
بكالوريوس,هندسة الطيران والفضاء,-1,2012,2018
بكالوريوس,هندسة البترول,-1,2013,2018
بكالوريوس,التسويق,-1,2012,2018
بكالوريوس,الهندسة الصناعية والنظم,3,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2012,2018
ماجستير,تخطيط المدن والأقاليم,-1,2015,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
بكالوريوس,الهندسة الكيميائية,1,2013,2018
ماجستير,الفيزياء الطبية,-1,2015,2018
بكالوريوس,المالية,1,2013,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2018
بكالوريوس,المالية,3,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2018
بكالوريوس,هندسة البرمجيات,-1,2013,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,3,2013,2018
بكالوريوس,هندسة البرمجيات,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2018
ماجستير,إدارة أعمال,-1,2016,2018
بكالوريوس,الهندسة الميكانيكية,3,2013,2018
بكالوريوس,هندسة الحاسب الآلي,-1,2013,2018
بكالوريوس,الهندسة الكهربائية,3,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكهربائية,-1,2013,2018
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
ماجستير,هندسة البترول,-1,2016,2018
ماجستير,الهندسة الكهربائية,-1,2008,2018
بكالوريوس,الهندسة الكيميائية,2,2013,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,2,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
دكتوراه,الهندسة المدنية,-1,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,1,2014,2018
بكالوريوس,الهندسة الميكانيكية,2,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2018
دكتوراه,الكيمياء,-1,2009,2018
بكالوريوس,الهندسة الكهربائية,-1,2013,2018
بكالوريوس,الفيزياء,-1,2013,2018
دكتوراه,الهندسة الكهربائية,-1,2013,2018
بكالوريوس,الجيوفيزياء,-1,2013,2018
بكالوريوس,الهندسة الكهربائية,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,المحاسبة,1,2013,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2018
ماجستير,الهندسة المعمارية,-1,2010,2018
بكالوريوس,هندسة الحاسب الآلي,-1,2012,2018
بكالوريوس,الهندسة الميكانيكية,3,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,3,2013,2018
بكالوريوس,نظم المعلومات الإدارية,3,2013,2018
بكالوريوس,هندسة البرمجيات,2,2012,2018
بكالوريوس,الهندسة الكهربائية,1,2014,2018
بكالوريوس,الهندسة المدنية التطبيقية,-1,2013,2018
بكالوريوس,هندسة البرمجيات,-1,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2018
ماجستير,شبكات الحاسب الآلي,-1,2013,2018
ماجستير,الإدارة الهندسية,-1,2008,2018
بكالوريوس,هندسة الحاسب الآلي,-1,2012,2018
بكالوريوس,العمارة,-1,2013,2018
ماجستير,الهندسة الصناعية والنظم,-1,2011,2018
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,هندسة الحاسب الآلي,2,2013,2017
بكالوريوس,هندسة البرمجيات,3,2013,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,هندسة البترول,-1,2014,2017
بكالوريوس,هندسة البرمجيات,-1,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية,3,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الكيميائية,3,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2011,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2010,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الكهربائية,3,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الكهربائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2011,2017
بكالوريوس,الهندسة الكيميائية,3,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,العمارة,3,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة المعمارية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,هندسة البترول,-1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,3,2013,2017
بكالوريوس,الجيولوجيا,3,2014,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,المحاسبة,-1,2012,2017
بكالوريوس,هندسة الحاسب الآلي,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,3,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,3,2013,2017
بكالوريوس,الهندسة الكهربائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2011,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,-1,2012,2017
بكالوريوس,هندسة البترول,-1,2010,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البرمجيات,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,3,2013,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,هندسة البرمجيات,2,2013,2017
بكالوريوس,الادارة,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2013,2017
بكالوريوس,نظم المعلومات الإدارية,3,2014,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,3,2013,2017
بكالوريوس,الهندسة الكيميائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,المالية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,المحاسبة,-1,2011,2017
بكالوريوس,الهندسة المعمارية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية,-1,2010,2017
بكالوريوس,الهندسة الكهربائية,1,2013,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,هندسة البرمجيات,3,2013,2017
بكالوريوس,المالية,3,2014,2017
بكالوريوس,هندسة الحاسب الآلي,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البرمجيات,-1,2011,2017
بكالوريوس,هندسة البرمجيات,-1,2013,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الهندسة الكيميائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2011,2017
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,3,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2013,2017
بكالوريوس,الهندسة المعمارية,-1,2013,2017
بكالوريوس,الهندسة المعمارية,-1,2012,2017
بكالوريوس,نظم المعلومات الإدارية,-1,2012,2017
بكالوريوس,هندسة الحاسب الآلي,3,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2011,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الكيميائية,1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2013,2017
بكالوريوس,الهندسة الكيميائية,-1,2013,2017
بكالوريوس,هندسة البرمجيات,-1,2013,2017
بكالوريوس,الهندسة المعمارية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,علوم الحاسب الآلي,-1,2013,2017
بكالوريوس,الادارة,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,هندسة البرمجيات,3,2013,2017
بكالوريوس,الهندسة المعمارية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة المعمارية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2011,2017
دكتوراه,الكيمياء,-1,2013,2017
دكتوراه,الهندسة الميكانيكية,-1,2014,2017
بكالوريوس,هندسة البرمجيات,2,2013,2017
ماجستير,الإدارة الهندسية,-1,2014,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2012,2017
بكالوريوس,هندسة البرمجيات,2,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,علوم الحاسب الآلي,2,2014,2017
بكالوريوس,هندسة الطيران والفضاء,-1,2012,2017
بكالوريوس,نظم المعلومات الإدارية,-1,2010,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
ماجستير,إدارة أعمال,-1,2014,2017
ماجستير,العلوم الرياضية,-1,2013,2017
ماجستير,الإدارة الهندسية,-1,2007,2017
ماجستير,الأمن وضمان المعلومات,-1,2014,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2011,2017
ماجستير,الإدارة الهندسية,-1,2007,2017
بكالوريوس,علوم الحاسب الآلي,2,2014,2017
بكالوريوس,المحاسبة,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,2,2013,2017
ماجستير,هندسة البترول,-1,2003,2017
بكالوريوس,المالية,-1,2012,2017
بكالوريوس,هندسة البترول,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
ماجستير,الإدارة الهندسية,-1,2005,2017
دكتوراه,الهندسة الكهربائية,-1,2000,2017
ماجستير,الطاقة المستدامة,-1,2006,2017
بكالوريوس,هندسة البترول,-1,2008,2017
ماجستير,إدارة أعمال,-1,2002,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2010,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الجيوفيزياء,-1,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
ماجستير,إدارة أعمال,-1,2006,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,هندسة البرمجيات,-1,2012,2017
ماجستير,إدارة أعمال,-1,1999,2017
ماجستير,الإدارة الهندسية,-1,2007,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,المحاسبة,-1,2012,2017
بكالوريوس,المحاسبة,-1,2012,2017
بكالوريوس,هندسة نظم التحكم والقياس,1,2013,2017
بكالوريوس,المالية,3,2014,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
دكتوراه,الهندسة الكهربائية,-1,2013,2017
ماجستير,إدارة أعمال,-1,2014,2017
ماجستير,إدارة أعمال,-1,2005,2017
دكتوراه,الكيمياء,-1,2012,2017
ماجستير,هندسة البترول,-1,2014,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2016,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2016,2017
ماجستير,شبكات الحاسب الآلي,-1,2013,2017
ماجستير,الهندسة الميكانيكية,-1,2015,2017
بكالوريوس,الهندسة المدنية,3,2013,2017
ماجستير,الإدارة الهندسية,-1,2007,2017
ماجستير,إدارة أعمال,-1,2010,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,الهندسة المدنية,2,2013,2017
ماجستير,الهندسة الكهربائية,-1,2015,2017
ماجستير,الهندسة الكهربائية,-1,2014,2017
بكالوريوس,الهندسة الصناعية والنظم,1,2013,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,الهندسة المدنية,-1,2015,2017
بكالوريوس,الهندسة المدنية,1,2013,2017
ماجستير,علوم الحاسب الآلي,-1,2014,2017
بكالوريوس,هندسة البرمجيات,2,2013,2017
ماجستير,الجيولوجيا,-1,2015,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1994,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1994,2017
بكالوريوس,الهندسة الكهربائية,-1,2013,2017
ماجستير,هندسة النظم و التحكم,-1,2014,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,3,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2017
بكالوريوس,الهندسة الكيميائية,-1,2013,2017
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,-1,2011,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
ماجستير,هندسة وإدارة التشييد,-1,2014,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2017
بكالوريوس,هندسة البترول,3,2014,2017
ماجستير,إدارة أعمال,-1,2013,2017
ماجستير,الكيمياء,-1,2015,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
ماجستير,الإدارة الهندسية,-1,2003,2017
بكالوريوس,المالية,-1,2010,2017
دكتوراه,الهندسة الميكانيكية,-1,2014,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,المالية,-1,2012,2017
ماجستير,علوم الحاسب الآلي,-1,2009,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2011,2017
بكالوريوس,الهندسة الكيميائية,-1,2013,2017
بكالوريوس,هندسة البترول,-1,2013,2017
ماجستير,هندسة وإدارة التشييد,-1,2015,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,نظم المعلومات الإدارية,3,2012,2017
دكتوراه,الفيزياء,-1,2013,2017
دكتوراه,الفيزياء,-1,2012,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2011,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,-1,2012,2017
دكتوراه,علوم و هندسة الحاسب الآلي,-1,2008,2017
ماجستير,الإدارة الهندسية,-1,2015,2017
دكتوراه,العلوم الرياضية,-1,2013,2017
بكالوريوس,الهندسة الكيميائية,3,2012,2017
بكالوريوس,هندسة نظم التحكم والقياس,2,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2009,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
دكتوراه,علوم و هندسة الحاسب الآلي,-1,2013,2017
بكالوريوس,هندسة البترول,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البترول,3,2012,2017
ماجستير,الهندسة المعمارية,-1,1996,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2017
بكالوريوس,نظم المعلومات الإدارية,-1,2012,2017
ماجستير,الكيمياء,-1,2007,2017
ماجستير,الإدارة الهندسية,-1,2002,2017
بكالوريوس,الجيولوجيا,-1,2013,2017
بكالوريوس,هندسة البترول,2,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,3,2012,2017
ماجستير,الطاقة المستدامة,-1,2016,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,المحاسبة,-1,2013,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,المالية,-1,2010,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,المحاسبة,3,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
ماجستير,الإدارة الهندسية,-1,1999,2017
بكالوريوس,المحاسبة,-1,2007,2017
بكالوريوس,الهندسة الكيميائية,-1,2012,2017
ماجستير,الطاقة المستدامة,-1,2016,2017
بكالوريوس,المالية,-1,2012,2017
ماجستير,الهندسة المدنية,-1,2015,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2012,2017
بكالوريوس,نظم المعلومات الإدارية,-1,2010,2017
ماجستير,الهندسة الكهربائية,-1,2016,2017
ماجستير,هندسة البرمجيات,-1,2014,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
دكتوراه,الهندسة المدنية,-1,2010,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,الهندسة الكهربائية,1,2013,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
ماجستير,علم الإحصاء التطبيقي,-1,1993,2017
بكالوريوس,نظم المعلومات الإدارية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,3,2013,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2012,2017
بكالوريوس,الهندسة الكيميائية,1,2013,2017
بكالوريوس,نظم المعلومات الإدارية,3,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,1,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,3,2012,2017
بكالوريوس,الهندسة الكهربائية,2,2013,2017
ماجستير,إدارة أعمال,-1,2004,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2011,2017
دكتوراه,علوم و هندسة الحاسب الآلي,-1,2009,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
دكتوراه,العلوم الرياضية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
ماجستير,الفيزياء,-1,2013,2017
بكالوريوس,هندسة البترول,-1,2013,2017
ماجستير,الفيزياء,-1,2014,2017
بكالوريوس,الهندسة الكيميائية,2,2012,2017
بكالوريوس,الهندسة الكهربائية,3,2013,2017
ماجستير,الإدارة الهندسية,-1,2014,2017
بكالوريوس,الهندسة المدنية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2016,2017
ماجستير,الهندسة الكهربائية,-1,2000,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البترول,-1,2012,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2011,2017
ماجستير,هندسة البترول,-1,2014,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1990,2017
بكالوريوس,المالية,-1,2011,2017
بكالوريوس,هندسة البترول,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,3,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2012,2017
بكالوريوس,التسويق,-1,2011,2017
بكالوريوس,الهندسة الصناعية والنظم,-1,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2017
بكالوريوس,هندسة الطيران والفضاء,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,-1,2013,2017
بكالوريوس,الادارة,3,2013,2017
بكالوريوس,المحاسبة,2,2012,2017
ماجستير,الإدارة الهندسية,-1,2015,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2011,2017
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,المالية,-1,2012,2017
بكالوريوس,الهندسة الكهربائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,هندسة وإدارة التشييد,-1,2015,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,-1,2013,2017
بكالوريوس,علوم الحاسب الآلي,-1,2013,2017
بكالوريوس,الهندسة المدنية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2017
بكالوريوس,هندسة البرمجيات,-1,2013,2017
دكتوراه,علوم و هندسة الحاسب الآلي,-1,2013,2017
دكتوراه,الكيمياء,-1,2012,2017
بكالوريوس,الهندسة المدنية,-1,2011,2017
ماجستير,الهندسة الميكانيكية,-1,2015,2017
ماجستير,الهندسة الكهربائية,-1,2014,2017
دكتوراه,الهندسة الكهربائية,-1,2008,2017
ماجستير,علوم الحاسب الآلي,-1,2011,2017
بكالوريوس,هندسة البترول,2,2013,2017
بكالوريوس,الهندسة الكيميائية التطبيقية,2,2013,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,هندسة نظم التحكم والقياس,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية,2,2013,2017
ماجستير,إدارة أعمال,-1,2015,2017
ماجستير,الهندسة الكيميائية,-1,2010,2017
ماجستير,إدارة أعمال,-1,2015,2017
بكالوريوس,الهندسة المدنية,2,2013,2017
بكالوريوس,الهندسة الميكانيكية,1,2013,2017
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2012,2017
بكالوريوس,الهندسة الكيميائية,-1,2012,2017
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2012,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
بكالوريوس,المالية,-1,2012,2017
بكالوريوس,المالية,-1,2011,2017
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1998,2017
بكالوريوس,الهندسة الكيميائية,2,2013,2017
